,title,link,content
74,"회사, 집 대신 거점 사무실로 출근…현대차 7개 로컬 오피스 개장",https://www.nocutnews.co.kr/news/5563572,현대차 측이 2일 밝힌 바에 따르면 이달 △계동 사옥(서울 종로) △원효로 사옥(서울 용산) △대방 사옥(서울... 거점 오피스 마련은 현대차 직원들의 장거리 출퇴근에 따른 피로도를 줄이고 이동시간을 절감해 '워라밸'을...
75,"현대차·기아, 차량 반도체 부족에도 5월 '선방'",http://www.kukinews.com/newsView/kuk202106020126,"현대차 쏘나타 N 현대차가 기아차 지난달 차량용 반도체 품귀 현상에도 불구하고 전년 동월 보다 판매가 늘었다. 현대자동차는 지난 5월 국내 6만 2056대, 해외 26만 1073대 등 전년 동기 대비 42.7% 증가한 32만..."
76,"현대차, 5월 내수 6만2056대 판매..그랜저 판매 견인",http://www.dailycar.co.kr/content/news.html?type=view&autoId=39753,"현대차는 5월 내수시장에서 세단은 그랜저가 7802대, 아반떼 6697대, 쏘나타 5131대 등 총 1만9723대가... 현대차 관계자는 “코로나19 사태로 인한 위기 상황을 극복하기 위해 각 권역별로 대응책을 마련하는 등..."
77,"RV에 승용차까지…기아, 현대차 앞섰다",http://news.bizwatch.co.kr/article/industry/2021/06/02/0025,"감소, 현대차보다 승용차·레저용 차량(RV)을 더 많이 판매한 기아, 기업회생 절차를 밟는 쌍용차보다 판매 실적이 밀린 르노삼성차·한국지엠 등이다. '작년 5월' 아닌 '지난 4월'과 비교해보니 현대차의 지난달..."
78,현대차 정의선 회장의 큰그림…수도권 7곳에 ‘거점오피스’ 연다,http://news.heraldcorp.com/view.php?ud=20210602000022,지난 3월 정의선 현대차그룹 회장이 타운홀 미팅에서 직원을 위한 오피스 구상을 밝힌 지 약 3개월 만이다. 2일 현대차는 서울 등 수도권 7곳에 약 400여 석 규모의 거점 오피스 ‘에이치-워크 스테이션’(H-Work Station)을...
79,현대차 미래차 기술 교육프로그램 'H-모빌리티 클래스' 16일까지 모집,http://www.fntimes.com/html/view.php?ud=2021060213463390337de3572ddd_18,"현대차는 오는 16일 오전 10시까지 전용 홈페이지에서 'H-모빌리티 클래스' 교육생을 모집한다고 2일 알렸다. H... 기본과정을 수료하고 평가에 합격하면 현대차, 현대앤지비 명의로 된 '직무능력 인증서'가 수여된다...."
80,"현대차, 협력업체 스마트공장 지원… 80곳에 50억",http://biz.newdaily.co.kr/site/data/html/2021/06/01/2021060100014.html,"현대차그룹은 중소벤처기업부, 스마트제조혁신추진단, 대한상공회의소, 대·중소기업·농어업협력재단... 현대차그룹은 협력 업체 180곳에 50억원을 지원한다. 이와 함께 경영진단에 나서고 스마트공장 구축을 도울..."
81,"현대차, 5월 판매 32만3129대 전년比 42.7% ↑…국내 ↓ 불구 해외 폭증",https://www.ebn.co.kr/news/view/1485937/?sc=Naver,현대차는 반도체 부족 현상 등 영향으로 국내 시장에서 전년 같은 기간보다 12.4% 감소한 6만 2056대를... 현대차 관계자는 “코로나19 사태로 인한 위기 상황을 극복하기 위해 각 권역별로 대응책을 마련하는...
82,"현대차·기아, 5월 미국서 17만대 판매…3개월 연속 최대 실적",http://www.getnews.co.kr/news/articleView.html?idxno=533353,현대차와 기아가 5월 미국 시장에서 17만315대를 팔아 3개월 연속 월간 최대 판매 실적을 세웠다. 기아의 판매량은 전년 동기대비 무려 75% 증가했다. 현대차 '2022 투싼 N 라인'.  출처=현대차 연합뉴스...
83,"현대차, 5월 32만3129대 '42.7%↑'···반도체 쇼크에도 수출 '질주'",http://www.seoulfn.com/news/articleView.html?idxno=421341,"현대차는 코로나19 극복을 위한 활동에 적극적으로 동참하는 한편, 판매 정상화를 위해 힘쓸 계획이다. 현대차 관계자는 ""코로나19 사태로 인한 위기 상황을 극복하기 위해 각 권역별로 대응책을 마련하는 등..."
84,"[단독]현대차, 中공장 1곳 매각 추진..경영효율화 차원",http://www.edaily.co.kr/news/newspath.asp?newsid=02204166629053512,현대차(005380)가 중국 공장 1곳의 매각을 추진한다. 28일 업계에 따르면 현대차의 중국법인인 베이징현대는 베이징 순이구 정부와 베이징 1공장 부지 매각 협상을 벌이고 있다. 순이구는 공장이 소재하고 있는 지자체다....
85,"현대차·기아, 협력사 대상 ‘찾아가는 포상 이벤트’ 실시",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202106021023161600043,"현대차와 기아는 코로나19 장기화로 힘든 대외적 여건 속에서도 적극적인 협업을 통해 차량 개발에 기여한... 현대차·기아는 GV70을 비롯해 K8, 아이오닉 5, EV6 등 현대차와 기아의 신차 개발 및 품질에 기여한 총 14곳의..."
86,현대차·기아 다음은 '벤츠·BMW'…수입차 시장 양강 체제 '굳건',http://news.mt.co.kr/mtview.php?no=2021060315014297089,"국내시장에서 현대차·기아 다음 자리를 굳히고 있는 모습이다. 3일 한국수입자동차협회(KAIDA)에... 3사의 판매 부진과 양사의 판매 호조가 겹치면서 '현대차, 기아, 메르세데스-벤츠, BMW'로 연결되는 국내 판매..."
87,"현대차-방탄소년단, '수소에너지' 알린다",http://www.koreastocknews.com/news/articleView.html?idxno=63808,현대자동차와 방탄소년단(BTS)가 손 잡고 '수소 에너지'를 전세계에 전파한다. 3일 현대자동차에 따르면 5일 세계 환경의 날을 맞이해 방탄소년단이 출연하는 '수소 에너지' 주제의 다큐멘터리 예고편 영상을...
88,"현대차, 미래차 인재 양성위한 ‘H-모빌리티 클래스’ 교육생 모집...전문지식 습득",http://thepublic.kr/news/newsview.php?ncode=1065576930574544,현대차는 2일(수) 차량 전동화 및 자율주행차 분야의 국가경쟁력 강화를 지원하기 위해 국내 이공계 대학(원)... 현대차는 이번 프로그램 참가자로 이공계 대학(원)생 850명을 선발할 예정이다. 오는 16일 오전10시까지 모집...
89,현대차 백신 휴가제 도입…SK 주요 계열사도 실시,http://mbnmoney.mbn.co.kr/news/view?news_no=MM1004349728,현대차와 현대글로비스가 이달부터 코로나19 백신을 접종한 직원에게 유급 휴가를 주기로 했습니다. 현대차는 전날 노조와 협의를 통해 백신을 접종한 직원이 접종 당일과 이튿날 유급 휴가를 사용할 수 있도록...
90,[단독] 출시 한 달 된 현대차 스타리아...문 닫으니 창문 깨져,https://biz.chosun.com/industry/car/2021/05/27/YRKRWG243ZEPLLOYYOGWQZQRQQ/?utm_source=naver&utm_medium=original&utm_campaign=biz,슬라이딩 도어 개폐시 파노라믹 윈도우 파손 가능성 우주선을 닮은 다목적차량(MPV)으로 화제가 된 현대차... 이에 대해 현대차는 “문제를 인식하고 있으며 해당 차량 보유 고객을 대상으로 발생 전 유선 통화로 파손...
91,"운용사, 22개월 만에 순매수 전환…현대차·CJ제일제당 샀다",https://www.hankyung.com/finance/article/2021060130591,"운용사들이 5월 한 달간 가장 많이 사들인 종목은 현대차(1125억원)다. 기아(748억원)가 2위고, 5위는 현대위아(325억원), 6위는 만도(294억원)다. 이들은 모두 자동차 관련주다. 3위인 CJ제일제당(466억원)은 경기방어주로..."
92,"현대차 스타리아 LPG, 연비 15% 좋아졌다",http://autotimes.hankyung.com/apps/news.sub_view?popup=0&nid=02&c1=02&c2=02&c3=00&nkey=202106030753511,"현대차가 스타리아 LPG 본격 양산에 돌입하며 홈페이지에 연비 정보를 공개했다. 5인승 카고 17인치 기준 복합효율은 ℓ당 7.0㎞로, 기존 스타렉스의 6.1㎞ 대비 15% 개선됐다. 연료탱크용량은 85ℓ로 80ℓ까지 충전을..."
93,"현대차·기아, 우수 협력사 선정해 찾아가는 이벤트 진행",http://ujnews.co.kr/news/newsview.php?ncode=1065586219598797,"현대차와 기아는 코로나19 장기화로 힘든 대외적 여건 속에서도 적극적인 협업을 통해 차량 개발에 기여한... 현대차·기아는 GV70을 비롯해 K8, 아이오닉 5, EV6 등 현대차와 기아의 신차 개발 및 품질에 기여한 총 14곳의..."
94,"현대차, 5월 국내외 판매량 총 32만3129대…'전년 대비 43% 증가'",http://www.newsworks.co.kr/news/articleView.html?idxno=551831,현대차는 반도체 부족 현상 등 영향으로 국내 시장에서 전년 같은 기간보다 12.4% 감소한 6만2056대를... 현대차는 판매량이 증가한 주요 원인으로 지난해 코로나19로 인해 발생한 공장 생산 차질 및 판매실적...
95,"'스타리아' 문닫자 창문 깨져…현대차 ""개선된 유리로 교체""",https://www.hankyung.com/economy/article/202105276134g,기존 스타렉스에서 이름까지 바꿔달고 야심차게 출시한 현대차 스타리아가 한 달여 만에 악재를 만났다. 차량용 반도체 수급난으로 출고가 지연되던 와중에 품질 논란까지 불거지면서다. 27일 업계에 따르면 최근 현대차...
96,“아동학대 예방”… 현대차 ‘아이케어카’ 기부,http://www.munhwa.com/news/view.html?no=2021060101072907000001,"현대차그룹은 1일 서울 용산구 백범김구기념관에서 이병훈 현대차그룹 상무, 윤혜미 아동권리보장원 원장, 김경희 사회복지공동모금회 본부장 등이 참석한 가운데 아동학대 예방과 근절을 위한 ‘2021 아이케어카..."
97,현대차 가동중단 예고…협력업체 타격,https://news.kbs.co.kr/news/view.do?ncd=5198612&ref=A,"[리포트] 현대차 아산공장은 오는 7, 8월중 30일 간 공장을 세울 계획입니다. 그랜저와 소나타 생산라인에... 현대차 아산공장의 장기 가동 중단의 타격을 받게 될 협력업체와 관련 부품업체는 충남 전체에 천 3백여 곳에..."
98,[자동차 대표주] 기아·현대차·한온시스템·현대위아 웃음꽃,http://www.thekpm.com/view.php?ud=2021060316075999385cb205d37d_17,"3일 주식시장에서 기아는 전일 대비 0.81% 오른 8만7000원, 현대차는 0.21% 오른 23만8500원, 한온시스템은 0.88... 현대차는 지난달 미국 시장에서 전년 동기 대비 56% 증가한 9만17대를 판매해 역대 최대 판매 기록을 세웠다...."
99,"[클릭 e종목] “현대차, 전기차 경쟁우위 평가 희석”",https://view.asiae.co.kr/article/2021060108212677114,글로벌 경쟁사가 전기차 시장에 참전하면서 현대차의 미래차 부분 경쟁우위 평가가 희석되고 있다. 다만 하반기 볼륨 성장이 기대되는 상황이다. 이에 삼성증권은 현대차에 대해 목표주가를 기존 32만5000원에서...
100,"'고성능 N 데뷔전' 현대차, 뉘르부르크링 24시 내구레이스 출전",http://www.autodaily.co.kr/news/articleView.html?idxno=427844,"현대차가 독일 뉘르부르크링 서킷에서 개최되는 '2021 뉘르부르크링 24시 내구레이스'에서 엘란트라 N... (완주율 76%) 올해로 6회째 참가하는 현대차는 TCR 클래스에 'i30 N TCR'과 '엘란트라 N TCR'을, SP2T 클래스(1.6리터..."
101,"현대차, 환경의 날 맞아 BTS와 친환경 '수소 에너지' 알린다",http://www.seoulfn.com/news/articleView.html?idxno=421516,(사진= 현대차) 현대자동차는 5일 세계 환경의 날을 맞아 방탄소년단(BTS)이 출연하는 '수소 에너지' 다큐멘터리 예고편 영상을 공개했다고 3일 밝혔다. 2020년부터 현대차는 BTS와 'Because of You'라는 슬로건 아래 미래...
102,현대차-방탄소년단 환경의 날 맞아 '수소 에너지' 알린다,http://www.getnews.co.kr/news/articleView.html?idxno=533459,"사진 출처 = 현대차 현대자동차는 6월 5일 세계 환경의 날을 맞이해 방탄소년단이 출연하는 '수소 에너지... 현대차 관계자는 ""현대자동차는 클린 모빌리티에 대한 브랜드 비전을 전달하며 성장하고 있으며, 넥쏘..."
103,"현대차·기아, 5월 미국서 17만대 판매…3개월 연속 최대 실적",http://yna.kr/AKR20210603003300075?did=1195m,"현대차, 56% 증가한 9만17대 판매…기아는 8만298대로 75%↑ 정윤섭 특파원 = 현대차와 기아가 5월 미국 시장에서 17만315대를 팔아 3개월 연속 월간 최대 판매 실적을 세웠다. 현대차미국판매법인(HMA)과..."
104,‘고성능 아반떼’ 나온다… 현대차 ‘N 라인업’ 18개로 확장,https://biz.chosun.com/industry/car/2021/06/03/K2WF6AQY5NEHFJCGFIIBSA6ZNU/?utm_source=naver&utm_medium=original&utm_campaign=biz,N라인은 현대차의 고성능 모델이다. 현대차는 2022년까지 다양한 차급별로 총 18개 차종의 고성능 모델을 갖추겠다는 전략이다. 3일 환경부에 따르면 현대차는 최근 아반떼 2.0 T-GDI에 대한 배출가스 및 소음인증을...
105,"현대차, 미래차 인재 850명 키운다…'H-모빌리티 클래스' 모집",http://news.mt.co.kr/mtview.php?no=2021060209110073070,"선발된 교육생은 현대차로부터 차량 전동화와 자율주행 분야의 전문 지식을 배울 수 있는 온라인 강의를... 이번 교육 프로그램 중 기본 과정을 수료 및 평가에 합격한 교육생에게는 현대차, 현대엔지비 명의의 '직무능력..."
106,올해 교섭 방향 밝히는 이상수 현대차 노조지부장,http://yna.kr/PYH20210603047600057?did=1196m,이상수 현대차 노조지부장이 3일 울산공장 내 노조사무실에서 올해 임단협 교섭 방향을 설명하고 있다. 2021.6.3 [현대차 노조 제공. 재판매 및 DB 금지]
