,category,datetime,title,content
705,질문,2021-06-02 12:40:43,백신 수혜주??,백신맞고 여행가즈아!!! 인가요??
706,질문,2021-06-02 12:38:43,미국 기업 투자하시는 분들 재무제표 보실 때 non-gapp 신경 쓰시나요?,"비일반 회계기준이 말하자면 일회성 수익/비용을 제외하고 회사들이 뇌피셜로 만들어낸 보조 지표라는데요.

이런 걸 회사 실적발표 보도자료에서 전면에 내세울 것 같으면 공통의 국제회계기준은 왜 만들어 놨는지부터가 의문일 뿐더러..

일회성 수익/비용이 일회성이 아니라 몇 년에 걸쳐서 non-gapp과 gapp 사이의 괴리가 수십 %에 해당하는 경우도 왕왕 보이는 데다..

뭘 non으로 치고 뭘 일반 회계로 치는지도 회사마다 제각각에 심지어는 같은 회사 안에서도 시기별로 달라지는 경우도 있다고 하니..

자본주의의 총아라는 미국 기업 넘들이 대놓고 사기를 치는 경지에 오른 것 같은데 말이죠.. 이거 신경써서 보시는 분들 계신가요?"
707,잡담,2021-06-02 11:53:40,KTB투자증권 잘 가는군요,"이런저런 실적을 보니
해마다 계속 좋아지고 있어서
몸 담았습니다
올 초에 4천 원대 할 때 30주 정도 몸 담았다가 5천 얼마일 때 그냥 팔았는데

아무래도 더 오를 것 같아서
5700원 즈음에 50주 샀는데
잘 가네요

오늘 봐서 10주 정도만 추매할까 합니다

그냥 배당금 1년에 한 번이라도 주면 타먹으려고 샀는데
생각보다 더 잘 올라서 살짝 걱정됩니다"
708,질문,2021-06-02 11:45:09,"해외 거주중이거나, 여행중 한국주식 매매 가능한가요???","해외 거주 하거나, 여행중에 한국 증권 앱으로 매매 가능한가요??
아님 IP우회 써서 사용해야 하는가요??
혹시 아시는 분 답변 부탁드립니다. 
오늘도 좋은 하루 보내세요^^"
709,질문,2021-06-02 11:40:40,두산퓨얼셀 뭔일 있나요?,"분명 저번주까지 물타고 물타다 -10%에서 포기하고 연말에나 오르겠지 했는데 요 며칠 조금씩 오르더니 오늘 급등하네요 
  오르자마자 반 팔아버려서 이익은 얼마 안되지만 갑자기 왜 폭등한건가요?"
710,질문,2021-06-02 10:56:57,유니퀘스트 어떻게 생각하세요?,잘 아시는 분들의 고견이 궁금합니다.
711,잡담,2021-06-02 10:35:46,두산인프라코어 만원초반대 한번찍은 이후로 계속 오르네요,"1만원 깨졌을때 1.2 찍었을때 팔걸 하는 생각도 들긴 했는데

평단가가 9천원도 안되었기 때문에 그냥 두중 주식 줄때까지 놔두자 생각하고 냅뒀는데

1.4도 찍어보네요.

해당종목에 대해 아는 것도 없고 그냥 현대가 인수했다길래 좋아지는건가 싶어서 1만원 찍으면 팔아야지 하고 200주 정도 매입했는데

갑자기 훅하고 1.1 찍길래 놔둬보자 한게 지금까지 왔네요."
712,질문,2021-06-02 10:29:03,보통주 보다 우선주가 주가가 높은경우는 뭔가요,"안녕하세요
최근 관심있는종목이있는데
보통주보다 우선주가 비싼이유가 있나요??"
713,잡담,2021-06-02 10:09:46,어제 신성통상을 천주샀습니다,"왜
천주만샀을까요 ㅠㅠ
왜
왜"
714,잡담,2021-06-02 09:55:33,안녕하세요,"시드 400정도로 소소하게 주식 하고있습니다.

주식한당을 오늘 처음 발견해서 들어왔습니다.

매매법은 미니스탁으로 해외주식 적립식 매수
+ 삼전 매달 2주씩 구매입니다.

잘 부탁드립니다👏"
715,잡담,2021-06-02 09:48:12,또 막 오르내요,"이렇게 오르면 1월생각나서 불안해진단말이죠. 
또 조금씩 팔아야겠습니다 ㅠ"
716,잡담,2021-06-02 09:46:38,어제 오후에 대한항공 100주 담았는데요 출발이 좋네요 ㅎ,"약간 늦은감이 있지만 

이제 우리나라도 백신 접종을 본격화 되길래 

약간 담았는데 오늘 많이 올라주네요 ^^"
717,잡담,2021-06-02 09:43:03,머스크 노선 변경.,머스크 아들이 아기상어 보기 시작했나 보군요.
718,잡담,2021-06-02 09:23:44,현.차 24층 들어가고 있어요~!!!!!!! 현슬라 가즈아~!!,"지금 사무실은 조용한 축제 분위기 입니다...ㅎㅎㅎㅎㅎㅎ 
그동안에 애플카 이후로 스트레스 받으셨던 분들 스트레스 날리고 있음요
그동안 구조대 기다리셨던 분들 기다리시느라 고생 많으셨어요~!!!"
719,뉴스,2021-06-02 09:14:10,[뉴욕마감]다우 0.1%↑…美 제조업 1년 최고-공급 부족 교차,"[뉴욕마감]다우 0.1%↑…美 제조업 1년 최고-공급 부족 교차







뉴욕증권거래소 © AFP=뉴스1




뉴욕 증시가 보합권에서 지수별로 혼조 마감했다. 에너지와 금융의 랠리를 기술주가 제한했다. 제조업황 호황은 강력한 경제 반등을 보여주는 동시에 인플레이션 우려를 드러냈다

◇다우 오르고 S&P-나스닥 내리고

1일(현지시간) 다우 지수는 전장 대비 45.86포인트(0.13%) 상승해 3만4575.31를 기록했다. 지수는 300포인트 뛰어 개장했지만 이후 상승폭을 거의 계속 줄였다.

스탠다드앤푸어스(S&P)500 지수는 2.07포인트(0.05%) 내린 4202.04로 체결됐다. 기술주 약세가 에너지, 소재, 금융 섹터의 강세로 거의 대부분 상쇄됐다. S&P500은 0.85% 이상만 오르면 사상 최고를 경신한다.

나스닥 지수는 12.26포인트(0.09%) 하락해 1만3736.48로 거래를 마쳤다. 마이크로소프트(MS)는 0.9% 내렸고 아도브 1.7%, 애플 0.26% 하락했다. 

(하략)"
720,질문,2021-06-02 08:59:05,포스코케미칼이 왜 건설 etf에 있는건가요?,"KODEX, TIGER 전부
포스코케미칼이 끼어들어가 있더라구요. 
왜 건설인데.. 함정카드같은게 있는건지..
궁금합니다."
721,잡담,2021-06-02 08:09:03,조제분유 수출이 yoy 125%증가네요,"중국과 베트남 상승률이 상당한데..
(중국 152%, 베트남 19.8%)
중국 3자녀로 푼다면 더 증가할 것도
같네요."
722,잡담,2021-06-02 08:04:15,06월 02일 오늘의 주식뉴스모음,"06월 02일 오늘의 주식뉴스모음

[뉴욕증시] 제조업지표 개선 속 혼조 마감… 에너지·항공업종 강세 
文, 오늘 4대 그룹 총수 오찬…내일은 총리·5대 경제단체장 간담회 
누리호 ‘10월 발사’ 마지막 관문 돌입 
[뉴욕유가] OPEC+ 감산 완화 정책 유지에 2.1%↑ 
‘ESG 금융’ 속도 내는 국내 은행들…녹색상품 쏟아낸다 
포스코, 수요 늘어나는 ‘친환경 산업가스’ 사업화 잰걸음 
항공 업력 좋은데 몸값은 낮아져 ‘뜨거운 이스타항공 인수전’ 
여름휴가 전 전국민재난지원금 지급 추진 
“접종자 격리 NO”… EU, 내달부터 ‘디지털 백신여권’ 도입 
국정원, 국가핵심기술 빼돌리는 ‘산업스파이와 전쟁 중’ 
中, 세계 첫 디지털 화폐 정식 발행 국가되나… 전국 사용 확대 
‘수출 서프라이즈’… 5월 45.6% 폭증 88올림픽 이후 최대 
불붙은 이베이·요기요 인수전… 롯데·신세계 ‘왕좌의 게임’ 
항공사, 1년만에 괌·사이판 운항 재개 한다 
얀센 90만명분, 18시간만에 예약 끝… 30대 “일상회복 기대 들떠” 
2021년 6월 2일 오늘의 운세 
1조 넘는 탈원전 비용, 결국 국민이 떠안는다 
“전월세 신고제 문의도, 전세도 없어요”… 매물 잠김 심화 우려 
탄소중립 이행·통합 물관리 강화… 환경부 전면 조직 개편… 8일 시행 
빌보드 녹인 ‘버터’… BTS 핫100 또 1위 
효성화학, 베트남 최대 PP공장 증설 완료 
디즈니플러스, LG유플러스 '낙점'했다…올 가을 한국 상륙 
더 앞서가는 TSMC…주춤하는 삼성전자 
mRNA發 합종연횡 무대 커진다…삼바 참전·큐어백 대기 
1년 내내 팔았던 연기금…6월 매수세 돌아설까 
“인텔 잡아라” 노트북 프로세서 넘보는 삼성·애플·퀄컴 
WHO, 두번째 中백신 '시노백' 긴급승인···""예방효과 51%"" 
제이콘텐트리, wiip 인수로 미국 시장 진출…목표가↑-신영 
원익QnC, 2Q도 최대 실적…영업익 1000억원 고지 눈앞
머큐리, 실적 성장 본격화…신사업 주목
엔씨소프트, 3분기 실적 기대감 크다
빙그레, 2Q 해태아이스크림 이익 기여 기대
미스터블루, 무협 기반 웹툰·게임 동반 성장 기대 -KB 
WHO, 두 번째 중국 백신 승인...모더나, 美 정식승인 신청

http://news.newsprism.co.kr/?read=NKZ&mid=sec&sid1=3059&oid=019&aid=0006020719"
723,잡담,2021-06-02 07:39:55,주가는 올랐는데 환율 하락으로 인한 손해,"환율 1년 그래프를 보면 10% 정도 빠졌습니다. 주가가 10%올라도 본전인 상황이네요. 
 
이제는 주가 변동보다 환율 변동에 더 신경이 쓰이더라고요. 오히려 환율 변동이 더 큰 변수 같을 때도 있습니다. 
 
주가는 우상향하고 기업 자체에 대한 믿음도 있어서 걱정은 안되고 하락에도 멘탈이 흔들리진 않는데, 환율은 어찌될지 알수가 없으니 환율하락에 더 민감하고 신경쓰이네요. 미국 주식의 문제점 입니다."
724,잡담,2021-06-02 07:00:24,크로아티아 지방선거 최종결과.jpg,"2021년 크로아티아 자그레브 시장 2차 투표 결과(투표율: 45.07%[+3.93])

토미슬라브 토마세비치(녹색좌파연합, 중도좌파-좌익): 65.25%(+20.10)
미로슬라브 스코로(조국운동-녹색명부, 우익-극우): 34.75%(+22.59)
 
토미슬라브 토마세비치 30.5%p차로 초압승하며 시장 당선 확정


지난 2015-16년, 지속되는 긴축정책과 조란 밀라노비치 총리의 문제 발언(지금 시위하는 사람들은 야당의 사주를 받은 것)으로 사회민주당이 타격을 받으며 민주연합 측이 집권하고 대통령직(콜린다 그라바르-키타로비치, 2018년 러시아 월드컵으로 유명세)도 차지하였습니다.

이후 파업이 제약되며 언론 장악 논란으로 여러 번 물의를 빚은 가운데 국수주의 성향을 보이며 나치에 협력했던 우스타샤 옹호자 장관직 임명 논란까지 발생했습니다.

그렇게 정권에 대한 불만이 높아지자 변호사 출신 미슬라바 코라쿠지크가 부패 문제와 경직된 사법체계를 비판하며 피로감을 느끼던 부동층을 끌어들였습니다. 거기다 크로아티아 보수당 등 군소 우익 정당들이 연합하여 민주연합 지지층을 빨아들이기 시작했습니다.

이에 따라 민주연합 지지율이 상당히 낮아졌으며, 19년 5월 유럽의회 선거에선 득표율이 지난 선거에 비해 반 토막이 나버렸습니다. (41.4%→22.7%)

반면, 사회민주당 역시 유럽의회 득표율이 크게 낮아졌으나 민주연합과의 격차는 오히려 줄어들며 오랜 슬럼프에서 벗어나 다시금 1위 자리를 노릴 수 있게 됐습니다.

이후 19년 12월 22일 치러진 크로아티아 대선 1차 투표에선 조란 밀라노비치 전 총리(2011-16년 집권)와 콜린다 그라바르-키타로비치 대통령(2015년부터 재임)이 결선에 진출했습니다.

크로아티아 대통령은 내각제에 가까운 이원집정부제 아래서 명목상이나마 국방통수권과 외교권, 법안거부권을 가지고 있기에, 다가오는 하반기에 열릴 크로아티아 총선을 앞두고 선거구도를 가늠할 무대로 해당 대선이 주목받았습니다.

현 집권 여당 크로아티아 민주연합 출신의 키타로비치 대통령은 선거 한달 전 까지만 하더라도 월드컵 선전으로 인한 주목도 상승과 보수지향의 사회분위기를 등에 엎고 여론조사에 따라서는 10%p차로 앞서면서 1차 투표에서부터 우위를 점하고 있었습니다.

그러나 더 오른쪽에 있는 미로슬라브 스코로 후보의 등장과, 부패 스캔들 연루 정치인에 대한 옹호 논란으로 인기가 다소 떨어졌습니다. 그 와중에 사법부 독립과 소수민족 권리 존중을 기치로 한 밀라노비치 후보가 다시금 주도권을 잡으며 1위에 올라섰습니다.

하지만 결선에서 2, 3위를 차지한 과반수 이상의 우파 표(26.65%, 24.45%)가 집결하는 것이 확실시되는 만큼 밀라노비치 후보의 행보가 매우 험난할 것으로 보였습니다. (기존 여론조사에서는 2.2%p차 경합 열세)

그리고 2020년 1월 5일 치러진 크로아티아 대선 결선 투표 결과, 조란 밀라노비치 후보가 선거 직전 전문가들의 예상을 뒤엎고 5.34%p차로 당선을 확정 지었습니다. 여기에는 스코로 지지층의 일부 이탈(30% 안팎) 및 군소 후보 지지층을 등에 업은 것이 주효했습니다.

이렇게 밀라노비치 후보가 결선에서 승리를 확정 지으면서 사민당 내에선 완전한 정권교체에 대한 기대 역시 커졌습니다. 반면 민주연합 측에선 양자구도에서도 예상 밖 역전패를 당하면서 총선에 대한 우려가 불어나게 됐습니다.

그러나 미로슬라브 스코로가 본격적으로 창당을 개시함에 따라 강경 우파 지지층이 집결하고 내각의 코로나19 바이러스 대응이 호평 받으며 우파세력의 의석 예상치 합계가 실질 과반에 육박하는 등, 사회민주당의 우세가 점점 뒤집혔습니다.

하지만 고란 얀드로비치 크로아티아 민주연합 사무총장과 미로슬라브 스코로 조국운동 대표가 총선토론에서 성폭행에 의한 임신일 경우에도 가족 등 타인과의 상의 의무를 부여할 필요가 있다고 주장하면서, 키타로비치 전 대통령을 필두로 하는 여성 저명인사들이 시대를 중세로 되돌리려 하는 남성 정치인들에게 보낸다며 중지손가락을 날리는 사진을 릴레이 공개하는 등 우파 측 사회정책에 대한 여성계의 반발이 심상치 않아졌습니다.

그럼에도 우파에게 유리해진 여론 추이는 해당 사건에 별 영향을 받지 않았으며, 오히려 막판에 샤이 민주연합 표가 대규모로 결집하면서 여론조사 결과를 훨씬 뛰어넘는 압도적인 승리를 거머쥐게 됐습니다.

2020년 7월 5일 치러진 크로아티아 총선 개표가 진행되자 집권 크로아티아 민주연합이 선거 직전 여론조사 의석예상치(Ipsos: SDP 56석, HDZ 55석/2x1 komunikacije: SDP 63석, HDZ 51석/Promocija plus: HDZ 52석, SDP 51석)를 완전히 뒤엎고 단독으로 66석을 확보하면서 완승을 거뒀습니다.

비록 단독으로는 과반의석에 미달하지만 조국운동, MOST 등과 우파연정을 수립하거나 소수정당들과 힘을 합친다면 재집권에 전혀 문제가 없을 것으로 나타난 것입니다.

반면 제1야당 사회민주당은 선거연합체인 재출발연합을 통해 과반의석에 근접하여 범좌파연정을 꾸리면서 지난 대선 승리 이후 연승행진을 이어 나가려 했으나, 가장 비관적인 의석 전망치보다 참혹한 패배를 맛보면서 역대 최저 득표율을 17년만에 갱신하고 말았습니다.

상황이 이렇게 되자 사회민주당에 비판적 지지를 보내던 크로아티아 급진좌파 지지층이 선거 결과에 실망한 나머지 21년 5월에 있을 지방선거에서의 대안을 모색하기 시작했으며, 제5당에 올랐던 MOŽEMO(우리는 할 수 있다! – 정치연단)가 유력한 대항마로 떠올랐습니다.

그 결과, 전국 집권당 민주연합과 연정을 결성하던 밀란 반디치 시장의 사망으로 권력 공백이 온 수도 자그레브에서 예상 이상의 호응을 얻게 되었으며, MOŽEMO가 주도하던 녹색좌파연합은 과반에 육박하는 시의회 의석을 얻은 데 이어서 시장 선거 1차 투표에서만 무려 45%에 달하는 놀라운 성적을 거두게 됐습니다.

유명 가수 출신이자 대선 3위까지 했던 우파의 대표주자 미로슬라브 스코로 조국운동 대표가 직접 자그레브 시장 선거에 나선데다, 녹색좌파연합의 지지층을 분산시키기 위해 녹색정치 성향의 군소정당인 녹색명부와 연합하기까지 했지만, MOŽEMO! 돌풍에 속절없이 밀리고 만 것입니다.

이로 인해 5월 30일 치러질 결선에 일단 토미슬라브 토마세비치, 미로슬라브 스코로 이렇게 두 후보가 진출하게 됐지만, 환경운동가 출신의 토미슬라브 토마세비치 MOŽEMO! 후보의 압도적 승리가 매우 유력한 상황이며, 시의회 과반에서 한석이 모자라기에 사회민주당과의 좌파연정(23+5/47)으로 시정을 꾸려 나가게 될 전망입니다.

현재 유럽연합 녹색당/유럽자유동맹 소속 정당들이 독일(녹색당), 체코(해적당) 등지에서 두각을 보이고 있는 가운데, 크로아티아에서도 새로운 바람이 불게 됐습니다.

예정된 대로 5월 30일에 치러진 결선 투표 결과, 스코로 후보가 트리플 스코어 가까이 밀리던 여론조사에 비해선 비교적 선전했지만, 결과적으로는 유력했던 강경 우파 대선주자가 더블 스코어로 참패한 셈이 되면서 크로아티아 좌파의 대안으로 MOŽEMO가 완연히 자리매김하게 됐습니다.

한편, 같은 5월 16일, 30일에 본선과 결선이 치러진 전국지방선거에선 여당 민주연합이 17년 지방선거처럼 총선승리의 기세를 몰아 대부분의 지역에서 완승을 거두었습니다."
725,잡담,2021-06-02 04:08:54,2021년 6월 1일 화요일 미국 신문 비지니스 섹션 1면 헤드라인 모음,"안녕하세요.

2021년 6월 1일 화요일 미국 신문 비지니스 섹션 1면 헤드라인 모음입니다.

질문이 있으시거나 수정할 내용 발견하시면 댓글에 적어주세요.

감사합니다.


[[Los Angeles Times]] 
    
해쉬태그가 인플루언스들과 함께 새 삶을 얻는다. 
      
Hashtags get new life with influencers
노출 과다로 운이 다한것으로 보였던 심볼이 소셜미디어에서 돈을 버는데 중요한 요소가 되었다.

사망한 여성의 가족에게 귀찮은 솔라/태양광 상황. 
      
Solar hassles for deceased woman’s family





[[USA Today]] 
    
그린우드 
      
GREENWOOD
블랙 월 스트리트 꿈이 이루어졌고, 파괴되었고, 재건되었고 징발되었다.

국립공원 여름 방문전에 잘 생각해보고 행동해라. 
      
Look before you leap into national park summer visit





[[The New York Times]] 
    
팬데믹에 스타트업이 급증했다고 NBER 연구가 밝혔다. 
      
Research Finds Surge In Start-Ups In Pandemic
https://www.nber.org/papers/w28787

어떤 하드셀처가 이번 여름의 음료가 될까? 
      
Which Hard Seltzer Will Be The Drink of the Summer?
https://nyti.ms/3fyA907

세계가 흔들린다 그러나 게임은 계속해서 쏟아진다. 
      
World Stirs, But Games Still Pour In





[[Wall Street Journal]] 
    
투자자들이 회복에 돈을 넣는다. 
      
Investors Put Their Money On Recovery
인프라캡 등 경기민감주, 美 경제회복으로 주가 급등: https://news.g-enews.com/ko-kr/news/article/news_all/202106010408524017b8488d322b_1/article.html?md=20210601071343_R

인플레이션이 진짜인지 아는방법 
      
How to Know When Inflation Is for Real

영화들이 해피한 반전을 본다. 
      
Movies See Happy Plot Twist

도어대시와 우버 이츠가 음식을 넘어서 확장한다. 
      
DoorDash, Uber Eats Expand Beyond Food
""음식만 배달하지 않아요""…도어대시·우버이츠, 생필품 식재료도 배송: https://www.mk.co.kr/news/world/view/2021/06/529074/

소프트웨어 제조사 Cloudera가 합의가 가까워졌다. 
      
Software Maker Cloudera Nears Deal
블룸 ""KKR, 클라우데라 5조원에 인수"": https://view.asiae.co.kr/article/2021060114091729402

비판에도 불구하고 과도 인출 수수료가 떨어졌다. 
      
Overdraft Fees Fall Despite Criticism





[[Financial Times]] 영국에 위치한 니케이 소유 회사입니다. 
    
시뻘건 1분기후 IPO에 대한 열정이 식었다. 
      
Ardour for IPOs cools after red-hot first quarter

팬데믹 수요 증가에도 5G의 도래가 게임 콘솔의 몰락을 알린다. 
      
Coming of 5G sounds knell for consoles despite pandemic demand boost

고위직 은행가들이 엄격한 홍콩 자가격리를 탈출한다. 
      
Top bankers escape strict Hong Kong quarantine

 슈퍼바이저들이 은행에게 기후 위험을 다루라고 압박을 강화한다. 
      
Supervisors step up pressure on banks to tackle climate risk
Network for Greening the Financial System"
726,잡담,2021-06-02 04:07:40,2021년 6월 1일 화요일 미국 신문 1면 헤드라인 모음,"안녕하세요.

2021년 6월 1일 화요일 미국 신문 1면 헤드라인 모음입니다.

질문이 있으시거나 수정할 내용 발견하시면 댓글에 적어주세요.

감사합니다.


[[Los Angeles Times]] 
    
퀸메리호가 시급한 수리가 필요하다. 
      
Queen Mary is in urgent need of repairs
수년간 회사들이 방치한후 롱비치에 파킹되어있는 배가 심각한 상태이다.

여행객들이 돌아오면 일자리가 따라올까? 
      
When tourists return, will jobs follow?
카지노들이 완전히 리오픈하는 가운데 카지노가 회복될지 호텔 노동자들이 의심한다. 

락다운이 완화되면서 연휴가 많은 사람들을 유인한다. 경고와 함께. 
      
As lockdowns ease, holiday entices crowds, with caution
메모리얼 데이가 캘리포니아 사람들에게 안도감을 가져다줌. 바베큐와 해변가 여행을 재개하면서 정상상태쪽으로 걸어감.

다루기 힘든/가시로 뒤덥인 주제. 그러나 잽을 먹이거나 바늘로 찌르기는 없다. 
      
A prickly topic, but no jabs or needling
코로나 백신에 대해 상반된 의견을 가진 자매 이야기. 정중한 토론.

그의 가게, 영혼이 부서졌다. 
      
His shop, and his soul, was crushed
가자지구의 책방이 공습으로 무너짐. 가게 주인이 다음편을 만들수 있을까?





[[USA Today]] 
    
다음 백신들은 더 싸고 구하기 쉬워질 것이다. 
      
Next vaccines will be cheaper, easier to get

세대를 걸쳐 트라우마를 넘겨준다. 
      
Generations transfer trauma
몇몇은 1921년 털사 인종 학살와 오늘의 사건들에서 유사한점들을 본다.

'커밍아웃'이 필요없는 때를 마음속에 그린다. 
      
Envisioning time when ‘coming out’ isn’t needed





[[The New York Times]] 
    
텍사스에서 투표 접근권 제한에 대한 새로운 대결이 생겨난다. 
      
A New Showdown On Voting Limits Emerges in Texas

중국정부가 가족들이 3명의 아이들을 가질수 있도록 허락할것이다. 
      
China Will Let Families Have Three Children
중국 ""자녀 3명까지 허용""…저출산에 산아제한 추가 완화: https://www.yna.co.kr/view/AKR20210531124751083?input=1195m

불안감에 시달리는 테니스 스타가 메이저 대회를 기권했다. 
      
A Tennis Star With Anxiety Quits a Major
'인터뷰 거부' 테니스 스타 나오미 프랑스 오픈 기권: https://www.ytn.co.kr/_ln/0104_202106011655013190

귀환 임무에서 실패한 미국 정책의 폐허를 찾는다. 
      
Return Mission Finds Ruins of Failed U.S. Policy
https://nyti.ms/3p3Yxty

미국이 사라지는 팬데믹을 기뻐하는 가운데 몇몇은 외로이 슬퍼한다. 
      
A Lonely Grief for Some as the U.S. Cheers a Fading Pandemic

빠른 최고의 코로나 검사가 간식과 배 만져주는걸 아주 좋아한다. 
      
The Best Rapid Covid-19 Test Adores Treats and Belly Rubs
특수훈련 견공들 코로나 감염자 찾아 방콕 배치…""95% 정확도"": https://www.news1.kr/articles/?4310737





[[Wall Street Journal]] 
    
도시와 주들이 주택 천연 가스 사용 금지를 두고 전쟁을 벌인다. 
      
Cities, States Wage Battle Over Banning Gas in Homes

주지사가 그린실 대출중 7억 달러에 대하여 책임이 있다. 
      
 Governor Is Liable For $700 Million In Greensill Loans
West Virginia Gov. Jim Justice

오늘날의 탈리반은 더 요령이 있고 예전처럼 잔혹하다. 
      
Today’s Taliban Are Savvier, And Just as Brutal
미국이 철군 준비를 하는 가운데 탈리반이 영향력을 확장할 태세를 갖추고 있다.

중국이 가족당 3명의 자녀를 허락할것이다. 
      
China To Allow Families Three Children

나라를 위해 복무한 사람들의 희생을 기억한다. 
      
Americans Remember Sacrifices of Those Who Served

200년만에 신성한 양조 맥주가 돌어왔다. 
      
Blessed Brew Returns After Two Centuries
Carlsberg A/S가 벨기에 수도원에 '맥주의 대성당'을 짓는다.





[[Financial Times]] 영국에 위치한 니케이 소유 회사입니다. 
    
중국이 베이비 붐을 원한다. 
      
China seeks baby boom

EY 유럽의 재편성이 와이어카드 데미지 공유를 대한 공포를 촉발한다. 
      
EY Europe revamp sparks fears over sharing of Wirecard damage

비트코인 추적 상품이 영국 규제기관의 불신과 부딪친다. 
      
Bitcoin tracker product hits UK regulatory distrust
ETC 

네슬레 내부 보고서에서 회사의 많은 제품들이 건강에 해롭다고 인정하면서 네슬레가 새로운 다이어트를 계획한다. 
      
Nestlé plans new diet after internal report makes for unhealthy reading
‘아이에게 완벽’ 내건 네슬레...“제품 63% 기준 미달” 내부보고서: http://news.heraldcorp.com/view.php?ud=20210601000586"
727,잡담,2021-06-02 02:32:34,JNJ 왜 떡락하나 했더니..,"베이비 파우더 발암물질 관련 해서 대법원에서 항소기각당했군요.. 21억달러라는데... 
문제는  관련 소송이 아직도 19000건이나 남았다고.. 

미국은 징벌적 손배가 있어서 무섭읍니다 ㄷㄷ"
728,잡담,2021-06-02 00:53:35,원유 및 자원 기업투자,"연초 앞으로 다가올 인플레이션을 헷지하기 위해, 원유를 비롯한 원자재 선물ETF에 투자하려다가 차라리 변동성이 조금 더 적은 국내상장 원유생산기업과 자원생산기업  ETF를 조금씩 모으기 시작한 지 3~4개월이 지난 현재 투자수익이 10%를 훌쩍 넘어가네요.

오늘밤 글로벌 시장에서 이 두개의 ETF들이 담고 있는 기업들이 2~5%씩 올라 내일 장이 매우 기대됩니다.^^

그런데, 국내에는 삼전과 SDI에 투자했는데 영 맥을 못추네요.ㅠ"
729,잡담,2021-06-02 00:26:10,서학개미들은 역시 화끈하네요 (feat. ETF 투자 상위 종목),"한투 미주식 거래 상위 종목 1~4위 ETF가 모두 3배 짜리입니다 
저는 당연히 SPY 와 QQQ가 1~2등일 줄 알았는데 말이죠.. ㅎㅎ

가즈아~~~

창과 방패의 싸움도 아닌데 3배 레버리지와 인버스가 동시에 랭크되어 있는 것도 재미있구요 @,.@"
730,뉴스,2021-06-02 00:17:18,[단독] '애플카'로 거액 차익…현대차 임원 5명 더 있다,"[단독] '애플카'로 거액 차익…현대차 임원 5명 더 있다




<앵커> 
올해 초 현대자동차가 애플과 함께 자율 주행차를 개발한다는 이야기가 퍼지면서 현대차 주가가 크게 오른 적이 있었습니다. 나중에는 없던 일로 되면서 주가가 다시 내려갔는데, 그즈음에 회사 주식을 팔아서 차익을 많이 남긴 현대차 임원들을 상대로 금융당국이 현재 조사를 하고 있습니다. 그런데 저희 취재 결과 그들 말고도 임원 5명이 더 조사받고 있는 것으로 확인됐습니다. 

강청완 기자의 단독보도입니다.

(하략)"
731,질문,2021-06-02 00:13:19,"네이버, 카카오 주주님들 계실까용ㅎㅎ","네이버, 카카오가 슬금슬금 오르면서 이미 회복은 다한 것 같네용ㄷㄷ 따로 호재 뉴스는 없는데도 살아나는거 보면 성장주 살아나는 분위기인걸까요?"
732,질문,2021-06-01 23:53:53,구글 가격이 조금 이상합니다,"야후 파이낸스 앱으로 보면 첫 번 째 사진처럼
5 일 간 2400달러 이상으로 확인이 되는데요.

구글코리아 나무 앱, 네이버에서 검색을 하면 
2400달러 미만으로 확인 되고 있습니다.

다른 주식은 정상적으로 확인 되는데 말이죠...
야후 파이낸스 앱이 오류인걸까요?"
733,질문,2021-06-01 23:21:45,씻고 나오니 나스닥 급음전,흐뭇하게 보고있었는데 3일 기다린 보람있게해주지 ㅠㅠ 무슨 기사라도 떴나요?
734,잡담,2021-06-01 23:13:06,이익과 주가의 괴리가 큰 종목 (6/01기준),"안녕하세요.

6월 1일 기준 이익과 주가의 괴리가 큰 종목을 선정해 보았습니다.
도움이 되셨으면 합니다.

감사합니다.

1. 미래나노텍




2. 유성티앤에스




3. 하림




4. 다우데이타




5. 한세실업




6. 네오위즈




7. 하이트진로홀딩스




8. 바디텍메드




9. 이스트소프트




10. 파이오링크"
735,잡담,2021-06-01 23:03:17,AMC 주가 구경하는 재미가 쏠쏠하네요,공매도 세력도 개미들도 서로 업그레이드 되서 아주 차트가 어마무시하네요.  과연 제2의 게임스탑이 될것인지.. 개미들의 처참한 농락장이 될것인지..
736,잡담,2021-06-01 22:32:51,외국인 10일 누적순매수,"삼성 망한것 처럼 팔아제끼더니
수출입데이터 즈음해서는 전자와 전기
모두 매수세네요
참고로 5월 제일 안좋았던게 
전기전자 섹터였습니다"
737,잡담,2021-06-01 21:37:40,코인장이 저물어가니 미장이 살아나네요,"확실히 타이밍이 맞은건지
모르겠지만
코인장이 이제 잠잠해져가니까
미장이 다시 살아나는 느낌입니다.

단순히 느낌이 아니라 돈이 다 거기로 몰렸다가
결곡 주식시장으로 오는건 당연한거겠죠? 

이대로만 쭉쭉 가주면 좋겠네요.."
738,잡담,2021-06-01 21:20:22,LG유플러스가 최근 꾸준히 상승한 이유....,"이전엔 엄청 무거운 주식이었는데...
4월 이후로 외인이 거의 매일 매집한 이유가 있었군요.
 https://n.news.naver.com/article/009/0004802630

디즈니가 한국 파트너로 LG유플러스를 선택한것으로 보인다고 합니다."
